alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1739742169.7796,transparent,3327.9337635205,1739427396.6819,"AS27717 Corporacion Digitel C.A.","Corporacion Digitel C.A.",Caracas,"South America",SA,Venezuela,VE,,false,"Corporacion Digitel C.A",10.4873,-66.8738,false,"Telecomunicaciones Rocarli Sede Lecheria",false,"Distrito Federal",success,America/Caracas,,1739427398,1739742169.7796,8090,http,http://186.167.80.235:8090,false,8210.8240127563,3002,1660,64.392964392964,186.167.80.235
true,1739742169.5057,transparent,7174.6073996815,1739275263.3453,"AS3549 Level 3 Parent, LLC",LVLT-3549,Caracas,"South America",SA,Venezuela,VE,,false,"Level 3 Communications, Inc.",10.4873,-66.8738,false,"TCA SERVICES C.A",false,"Distrito Federal",success,America/Caracas,,1739276073,1739742169.5057,999,http,http://190.217.13.251:999,false,5007.700920105,637,6245,9.2560302237722,190.217.13.251
true,1739742169.504,elite,2818.9683400745,1738077859.9257,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Deyang,Asia,AS,China,CN,,false,Chinanet,31.1268,104.398,false,"Chinanet SC",true,Sichuan,success,Asia/Shanghai,618000,1739317242,1739742169.504,9002,http,http://222.213.85.99:9002,false,4427.7780056,9995,10099,49.741216283468,222.213.85.99
true,1739742169.4488,transparent,6290.27317635,1730339525.306,"AS150501 PT Haci Telekomunikasi Indonesia",IDNIC-HCI-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Haci Telekomunikasi Indonesia",-6.177,106.6284,false,,true,Banten,success,Asia/Jakarta,15620,1739412666,1739742169.4488,8080,http,http://103.120.76.254:8080,false,3208.7526321411,12505,121412,9.3378734589335,103.120.76.254
true,1739742169.4475,transparent,6027.0606078111,1739698290.7324,"AS38524 Laxo Global Akses, PT",LAXONET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. Laxo Global Akses",-6.2114,106.8446,false,,false,Jakarta,success,Asia/Jakarta,11730,1739698296,1739742169.4475,8080,http,http://119.2.45.102:8080,false,4829.8659324646,77,570,11.901081916538,119.2.45.102
true,1739742169.369,transparent,5807.0820416573,1734222673.5411,"AS8053 IFX Networks Venezuela C.A.","IFX Networks Venezuela C.A.",Caracas,"South America",SA,Venezuela,VE,,false,"IFX Networks Venezuela C.A.",10.4873,-66.8738,false,"IFX Networks Venezuela C.A",true,"Distrito Federal",success,America/Caracas,,1739317436,1739742169.369,999,http,http://190.94.198.68:999,false,2072.3812580109,5105,70550,6.7477364351332,190.94.198.68
true,1739742169.2714,transparent,6014.6605810035,1737390162.5126,"AS265574 IPTVTEL COMUNICACIONES S DE RL DE CV","IPTVTEL COMUNICACIONES S DE RL DE CV","Almoloya del Río","North America",NA,Mexico,MX,,false,"Iptvtel Comunicaciones S De RL De CV",19.1611,-99.4916,false,"Iptvtel Comunicaciones S De RL De CV",true,México,success,America/Mexico_City,52540,1739317235,1739742169.2714,999,http,http://45.174.108.198:999,false,3280.4524898529,2830,27259,9.4054305560171,45.174.108.198
true,1739742168.4717,transparent,5093.0422749607,1735165089.2655,"AS151993 PT Wifian Global Nusantara",IDNIC-WGN-AS-ID,Karawang,Asia,AS,Indonesia,ID,,false,"PT Wifian Global Nusantara",-6.27868,107.429,true,"PT Wifian Global Nusantara",true,"West Java",success,Asia/Jakarta,,1739399907,1739742168.4717,8080,http,http://203.111.253.130:8080,false,3476.3157367706,6073,56790,9.6606907083658,203.111.253.130
true,1739742168.3068,transparent,6236.8105467219,1738518660.7678,"AS17639 Converge ICT Solutions Inc.",CONVERGE-AS,Pasig,Asia,AS,Philippines,PH,,false,"Converge ICT Solution Inc",14.5688,121.0827,false,"Converge ICT Solution Inc",false,"Metro Manila",success,Asia/Manila,1600,1739729889,1739742168.3068,8095,http,http://161.49.84.142:8095,false,5133.7189674377,1507,13587,9.984099642242,161.49.84.142
true,1739742168.2953,transparent,6001.3389746802,1729348510.9361,"AS141983 PT Rajeg Media Telekomunikasi",IDNIC-RAJEGNET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Rajeg Media Telekomunikasi",-6.177,106.6284,false,"PT Rajeg Media Telekomunikasi",true,Banten,success,Asia/Jakarta,15810,1739513090,1739742168.2953,1111,http,http://103.167.171.153:1111,false,5517.3609256744,10859,92012,10.555938991553,103.167.171.153
true,1739742168.1652,transparent,6090.6700342561,1715769313.1952,"AS269931 WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","Mejía de Navarrete","North America",NA,"Dominican Republic",DO,,false,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",19.5701,-70.8812,true,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",true,"Santiago Province",success,America/Santo_Domingo,,1739317513,1739742168.1652,999,http,http://200.125.170.21:999,false,5034.5711708069,19705,367756,5.0856731387159,200.125.170.21
true,1739742167.9812,elite,9378.5878515166,1738913799.3645,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,ComsenzNet,22.3193,114.1693,false,"Tencent cloud computing (Beijing) Co., Ltd.",false,"Central and Western District",success,Asia/Hong_Kong,,1739518625,1739742167.9812,4780,http,http://119.28.49.85:4780,false,1145.0667381287,1841,10316,15.143538701982,119.28.49.85
true,1739741957.9183,anonymous,4597.5171803089,1739713394.7851,"AS16509 Amazon.com, Inc.",AMAZON-02,Portland,"North America",NA,"United States",US,,true,"Amazon.com, Inc.",45.5235,-122.676,false,"AWS EC2 (us-west-2)",false,Oregon,success,America/Los_Angeles,97207,1739713395,1739742167.8153,3128,http,http://54.69.209.213:3128,false,5559.0007305145,356,65,84.560570071259,54.69.209.213
true,1739736469.006,elite,2650.5952653132,1739714751.0788,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Lrtc Network Rent",51.1864,6.8624,false,"SC ""Lithuanian Radio and TV Center""",false,"North Rhine-Westphalia",success,Europe/Berlin,40599,1739714751,1739742167.7534,8888,http,http://89.116.27.24:8888,false,130.70940971375,380,20,95,89.116.27.24
true,1739742167.5125,transparent,7743.0134247278,1716375413.8112,"AS18429 Extra-Lan Technologies Co., LTD",EXTRALAN-TW,"New Taipei City",Asia,AS,Taiwan,TW,,false,"Extra-Lan Technologies Co., LTD",25.0693,121.4626,false,cgnet,true,"New Taipei City",success,Asia/Taipei,,1739317456,1739742167.5125,8080,http,http://27.147.28.73:8080,false,5320.9590911865,23100,344700,6.2805872756933,27.147.28.73
true,1739742167.3295,transparent,5562.9086994995,1734271889.878,"AS141140 PT Jinde Grup Indonesia",IDNIC-MYRISE-AS-ID,Bakalan,Asia,AS,Indonesia,ID,,false,"PT Jinde Grup Indonesia",-8.1703,111.792,false,"PT Jinde Grup Indonesia",true,"East Java",success,Asia/Jakarta,,1739317348,1739742167.3295,8055,http,http://103.159.96.178:8055,false,6832.1549892426,8065,66525,10.812441346025,103.159.96.178
true,1739742167.2068,elite,2666.4178828807,1715199345.612,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Hefei,Asia,AS,China,CN,,false,Chinanet,31.8616,117.286,false,"Chinanet AH",true,Anhui,success,Asia/Shanghai,230000,1739317501,1739742167.2068,8060,http,http://183.162.197.197:8060,false,1866.2717342377,72638,329068,18.082378655036,183.162.197.197
true,1739742167.1514,transparent,5562.071095137,1710572975.4168,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,"High Speed Telekomunikasyon ve Haberlesme Hizmetleri Ltd Sti",true,Hatay,success,Europe/Istanbul,31000,1739317480,1739742167.1514,8080,http,http://38.156.73.61:8080,false,2713.3975028992,33349,317625,9.5018434413945,38.156.73.61
true,1739742166.8961,transparent,5804.1549308349,1721610571.2948,"AS133360 PT Awinet Global Mandiri",IDNIC-AWINET-AS-ID,Bangil,Asia,AS,Indonesia,ID,,false,"PT Awinet Global Mandiri",-7.59939,112.819,false,,true,"East Java",success,Asia/Jakarta,,1739319065,1739742166.8961,8080,http,http://103.36.10.223:8080,false,5072.4895000458,4370,52341,7.7057361005801,103.36.10.223
true,1739742166.8852,elite,755.69748252263,1696992726.0547,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1739317270,1739742166.8852,4145,socks4,socks4://184.170.248.5:4145,true,696.7625617981,135328,236495,36.39581198581,184.170.248.5
true,1739742166.8584,elite,3718.34488537,1739642607.2789,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1739739764,1739742166.8584,3405,http,http://67.43.227.230:3405,false,8348.5321998596,23,342,6.3013698630137,67.43.227.230
true,1739742058.8232,anonymous,2675.7908398205,1730745238.2361,"AS4230 CLARO S.A.","CLARO S.A.","São Paulo","South America",SA,Brazil,BR,,false,"Claro S.A",-23.5558,-46.6396,false,"Telcabos - Telecomunicações e Informática",true,"São Paulo",success,America/Sao_Paulo,01000-000,1739317380,1739742166.8498,80,http,http://189.22.234.39:80,false,737.2612953186,61925,52767,53.992431904579,189.22.234.39
true,1739742166.477,elite,10118.951402298,1721920686.8667,"AS16276 OVH SAS",OVH,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"OVH Hosting",1.27994,103.849,false,"OVH Singapore PTE. LTD",true,"Central Singapore",success,Asia/Singapore,069536,1739545016,1739742166.477,8888,socks4,socks4://15.235.171.213:8888,true,10774.181127548,219,41747,0.52185102225611,15.235.171.213
true,1739731869.5321,elite,1255.0057369679,1710633910.8217,"AS56040 China Mobile communications corporation",CMNET-GuangDong-AP,Guangzhou,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",23.1317,113.266,true,"China Mobile Communications Corporation",true,Guangdong,success,Asia/Shanghai,510000,1739520736,1739742166.4147,8443,http,http://183.234.215.11:8443,false,845.02696990967,392361,52726,88.153776677369,183.234.215.11
true,1739742166.3719,transparent,5976.5643276193,1736852191.7352,"AS271814 NEXTNET SAC","NEXTNET SAC",Lima,"South America",SA,Peru,PE,,false,"Nextnet SAC",-12.0432,-77.0282,false,"Nextnet S.A.C",true,"Lima Province",success,America/Lima,,1739317365,1739742166.3719,999,http,http://38.43.150.69:999,false,8501.3616085052,3410,34025,9.1091224789635,38.43.150.69
true,1739705640.5087,elite,306.33864724517,1721745906.8788,"AS49505 JSC Selectel",SELECTEL,"St Petersburg",Europe,EU,Russia,RU,,true,"JSC Selectel",59.9417,30.3096,false,Selectel,true,St.-Petersburg,success,Europe/Moscow,195213,1739317534,1739742166.3218,8080,http,http://45.92.177.60:8080,false,205.7774066925,264953,6489,97.609434059578,45.92.177.60
true,1739742166.2795,transparent,6516.498079934,1738013846.9604,"AS137090 Inet Fiber India Private Limited",IFIPL-AS-IN,Amalāpuram,Asia,AS,India,IN,,false,"Inet Fiber India Private Limited",16.5806,82.0089,false,"Inet Fiber India Private Limited",true,"Andhra Pradesh",success,Asia/Kolkata,533222,1739317306,1739742166.2795,83,http,http://103.106.180.49:83,false,3345.6237316132,1098,19663,5.2887625836906,103.106.180.49
true,1739742140.4186,elite,9630.5240855179,1739054365.722,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Bengaluru,Asia,AS,India,IN,,true,"DigitalOcean, LLC",12.9753,77.591,false,"DigitalOcean, LLC",false,Karnataka,success,Asia/Kolkata,560100,1739659478,1739742166.2545,3128,http,http://64.227.140.246:3128,false,6745.1167106628,2111,8004,20.869995056846,64.227.140.246
true,1739742166.1765,elite,2922.207414729,1738408811.3284,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shanghai,Asia,AS,China,CN,,false,Chinanet,31.2222,121.4581,false,"Chinanet SC",true,Shanghai,success,Asia/Shanghai,,1739619133,1739742166.1765,2324,http,http://118.113.245.14:2324,false,6520.7843780518,954,10435,8.3765036438669,118.113.245.14
true,1739742166.1749,transparent,6133.6032200776,1730797009.5529,"AS266242 VIANET GUARACIAMA EIRELI ME","VIANET GUARACIAMA EIRELI ME","São João da Ponte","South America",SA,Brazil,BR,,false,"Vianet Guaraciama Eireli ME",-15.9031,-43.8305,false,"Vianet Guaraciama Eireli ME",false,"Minas Gerais",success,America/Sao_Paulo,39430,1739317298,1739742166.1749,8080,http,http://192.145.206.160:8080,false,6155.8451652527,14153,112990,11.131560526336,192.145.206.160
true,1739742165.8888,elite,10396.718304755,1719249709.4661,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Microsoft Corporation",22.267,114.188,false,"Microsoft Azure Cloud (eastasia)",true,"Central and Western District",success,Asia/Hong_Kong,00000,1739317681,1739742165.8888,1080,socks4,socks4://20.24.208.193:1080,true,10922.994852066,371,71287,0.51773702866393,20.24.208.193
true,1739742165.8779,transparent,6821.5130578013,1720583490.2069,"AS269931 WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","Mejía de Navarrete","North America",NA,"Dominican Republic",DO,,false,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",19.5701,-70.8812,true,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",true,"Santiago Province",success,America/Santo_Domingo,,1739531990,1739742165.8779,9991,http,http://200.125.171.77:9991,false,3211.2016677856,7521,131471,5.4111027972833,200.125.171.77
true,1739742165.8421,transparent,6366.8175889906,1730016829.713,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Quito,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.2309,-78.5211,false,,true,Pichincha,success,America/Guayaquil,,1739317194,1739742165.8421,999,http,http://177.234.210.7:999,false,4282.820224762,12977,125330,9.3827499692713,177.234.210.7
true,1739742165.6688,transparent,6994.5958679642,1739563845.0901,"AS37284 Aljeel Aljadeed For Technology",Aljeel-net,"Al Bayda'",Africa,AF,Libya,LY,,false,"Aljeel Aljadeed For Technology",32.7627,21.7551,false,"TAF 2 NMT",false,"Al Jabal al Akhḑar",success,Africa/Tripoli,,1739563852,1739742165.6688,1976,http,http://102.214.165.125:1976,false,6035.6948375702,241,2419,9.0601503759399,102.214.165.125
true,1739742036.5954,transparent,4246.1316327015,1739712747.5561,"AS149374 PT Alam Media Data",IDNIC-AMDNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Alam Media Data",-6.2114,106.8446,false,"PT Alam Media Data",true,Jakarta,success,Asia/Jakarta,12760,1739712748,1739742165.2816,8181,http,http://103.180.126.66:8181,false,9616.5885925293,83,347,19.302325581395,103.180.126.66
true,1739742164.8609,transparent,6691.5824859748,1734173947.8684,"AS3816 COLOMBIA TELECOMUNICACIONES S.A. ESP BIC","COLOMBIA TELECOMUNICACIONES S.A. ESP BIC",Neiva,"South America",SA,Colombia,CO,,false,"Colombia Telecomunicaciones S.a. ESP",2.9208,-75.283,false,"FIBERNET TV",true,"Huila Department",success,America/Bogota,410001,1739619632,1739742164.8609,999,http,http://131.100.49.109:999,false,7049.4608879089,2793,72020,3.733308382233,131.100.49.109
true,1739742164.6812,elite,6780.8103049906,1710563337.5769,"AS28598 DB3 SERVICOS DE TELECOMUNICACOES S.A","DB3 SERVICOS DE TELECOMUNICACOES S.A","Juazeiro do Norte","South America",SA,Brazil,BR,,false,"DB3 SERVICOS DE TELECOMUNICACOES S.A",-7.1467,-39.247,false,"DB3 SERVICOS DE TELECOMUNICACOES S.A",true,Ceará,success,America/Fortaleza,63000,1739317350,1739742164.6812,8080,http,http://201.20.115.22:8080,false,5135.0910663605,38154,425724,8.2250074373003,201.20.115.22
true,1739733352.729,elite,1293.1898528151,1738114094.6937,"AS4847 China Networks Inter-Exchange",CNIX-AP,Beijing,Asia,AS,China,CN,,false,"China Networks Inter-Exchange",39.911,116.395,false,"Chinanet BJ",true,Beijing,success,Asia/Shanghai,,1739323742,1739742164.6548,2080,http,http://106.38.26.22:2080,false,1064.7115707397,18327,1241,93.658013082584,106.38.26.22
true,1739742164.6203,transparent,6019.5794073729,1730713631.1977,"AS34093 Nordic Telecom Regional s.r.o.",CZ-NORDICTELECOMREGIONAL,Zlín,Europe,EU,Czechia,CZ,,false,"Nordic Telecom Regional s.r.o.",49.2295,17.6658,false,Nordictelecomregional,false,Zlín,success,Europe/Prague,"760 01",1739317401,1739742164.6203,8888,http,http://185.82.238.42:8888,false,4186.733007431,11172,116726,8.7350857714741,185.82.238.42
true,1739742164.5839,transparent,7163.3631821698,1729166803.1431,"AS135098 Bright Star Network",BSN-AS-AP,Tongi,Asia,AS,Bangladesh,BD,,false,"Bright Star Network",23.901,90.4088,false,,true,"Dhaka Division",success,Asia/Dhaka,1702,1739449054,1739742164.5839,6969,http,http://103.151.31.21:6969,false,1254.0345191956,10556,138807,7.0673459959963,103.151.31.21
true,1739742164.5553,transparent,5479.3625394337,1736763326.8198,"AS55839 Microsense Private Limited",MICROSENSE-AS-AP,Chennai,Asia,AS,India,IN,Ekkatuthangal,false,"World Phone-LCO Operation",13.0167,80.2032,false,,true,"Tamil Nadu",success,Asia/Kolkata,600016,1739317585,1739742164.5553,8080,http,http://150.107.192.65:8080,false,2151.8895626068,3832,33925,10.149111423047,150.107.192.65
true,1739742164.547,elite,3158.1993238878,1711215926.4515,"AS35251 NetLab Global",NETLAB-SDN,Mississauga,"North America",NA,Canada,CA,,false,"Zhihua Lu trading as HostHub",43.6048,-79.6445,false,HostHub,true,Ontario,success,America/Toronto,L4Z,1739631298,1739742164.547,20000,socks4,socks4://45.138.69.47:20000,true,1087.1374607086,1404,119830,1.1580909645809,45.138.69.47
true,1739739025.9968,elite,904.31473941508,1738916595.2762,"AS55990 Huawei Cloud Service data center",HWCSNET,Shanghai,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",31.2304,121.4737,false,"Huawei Cloud Service",false,Shanghai,success,Asia/Shanghai,,1739521467,1739742164.487,9094,http,http://119.3.113.152:9094,false,758.2426071167,11894,230,98.102936324645,119.3.113.152
true,1739742164.4757,elite,4579.382661781,1718813052.9955,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Richmond,"North America",NA,"United States",US,,true,"Alibaba.com LLC",37.4316,-78.6569,false,ALICLOUD-US,true,Virginia,success,America/New_York,23173,1739317261,1739742164.4757,33333,http,http://47.90.205.231:33333,false,1733.3464622498,185319,141670,56.674383541954,47.90.205.231
true,1739742164.4614,transparent,5588.9899268367,1738325352.4207,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,Ploso,Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-7.23678,112.772,false,"PT. SMART COMPUTER SERVICE",true,"East Java",success,Asia/Jakarta,,1739535054,1739742164.4614,8080,http,http://160.19.18.75:8080,false,3427.6614189148,1609,14894,9.7497424710659,160.19.18.75
true,1739741972.7597,anonymous,2999.3073401435,1716599317.2656,"AS4230 CLARO S.A.","CLARO S.A.","Rio de Janeiro","South America",SA,Brazil,BR,,false,"Claro S.A",-22.9068,-43.1729,false,"EMPRESA BRASILEIRA DE TELECOMUNICAÇÕES SA-EMBRATEL",true,"Rio de Janeiro",success,America/Sao_Paulo,20000-000,1739474660,1739742164.2695,8888,http,http://200.174.198.86:8888,false,1053.3249378204,198245,166026,54.422394316319,200.174.198.86
